region,AOD_550_NHX,AOD_550_T,AOD_550_SHX,AOD_550_NHX_L_seas,CLDliq_NHX,CLDliq_T,CLDliq_SHX,CLDliq_NHX_L_seas,CTP_NHX,CTP_T,CTP_SHX,CTP_NHX_L_seas,MSLP_DGM_NHX,MSLP_DGM_T,MSLP_DGM_NHX_seas,OLR_NHX,OLR_T,OLR_SHX,OLR_NHX_L_seas,OLRC_NHX,OLRC_T,OLRC_SHX,OLRC_NHX_L_seas,Precip_NHX_L,Precip_T_L,Precip_T_L_seas,Precip_NHX_L_seas,RH@500_NHX,RH@500_T,RH@500_SHX,RH@500_NHX_L_seas,RSR_NHX,RSR_T,RSR_SHX,RSR_NHX_L_seas,RSRC_NHX,RSRC_T,RSRC_SHX,RSRC_NHX_L_seas,Reff_NHX,Reff_T,Reff_SHX,Reff_NHX_L_seas,T2m_NHX_L,T2m_T_L,T2m_NHX_L_seas,T@500_NHX,T@500_T,T@500_SHX,T@500_NHX_L_seas,netflux_global
OLRC_NHX,-0.00010075927107174993,3.9684160890525134e-05,-2.566025687632441e-05,0.0002515171483963061,-9.876018319851235e-05,-1.6779007728811684e-05,4.8627720869617214e-05,-0.00019445335272380384,-7.53436437319808,-2.1890734732815536,-1.2734287985023807,8.19933894271597,-1.8268329320648882,0.5696231454735678,4.9468086274586796,0.03001568780942239,-0.000527990437397313,-0.0053347166293045,-0.00021179146828251573,0.05350511325749059,-0.0014025798404052401,-0.0005783249365638916,-0.0287172491253443,-9.222760558093185e-09,-7.880728968654662e-09,8.342850110412532e-09,-1.0013049910584837e-08,-0.010433160791837075,0.0027332155069556526,-0.00823566095910425,0.00540122668959036,-0.03376015345234238,0.0015925500808218738,0.012490534726860703,-0.01665440066434925,-0.019338367652900673,0.001102350516025648,0.0029795562477892596,0.025579942617789488,-6.646003639978517e-11,-5.3928490309212794e-11,2.7125243108224497e-11,1.0320843027513625e-09,0.023559453803189807,-0.0002232412371502886,-0.024012005507320192,0.007651639365953715,0.000496452567908474,0.0012925208788298673,-0.005634069112347526,-0.0013851146555397072
OLRC_T,6.88432756296074e-05,-1.147107381807113e-05,5.585888358422177e-05,0.0001438950204400225,-7.939601841854578e-06,-2.427389883846514e-05,-2.667528535858933e-05,0.00028231678533653984,-0.3629296770240703,5.7110514044478675,-1.3902513021175988,16.40324865508689,0.3996610491140299,-0.048957583453022695,-0.741810884005369,0.0016999611009129508,0.015901512104453626,-0.0006886469215416345,0.04296012177480708,-0.0014025798404052401,0.0351016203525237,0.00013400230237342793,0.032715223571411475,3.3789074270656494e-09,-2.0326799610081472e-08,5.3749836644831516e-09,4.551798187629283e-09,-0.0008017333445352892,-0.011813360177832025,0.001418221814702353,-0.01738327750093361,0.005244203651742607,-0.003040012329600842,0.0020300249857280557,-0.009010470475338777,0.008787204816788989,0.001016136435845599,0.002680319978923064,-0.005858752837516091,8.654338710636128e-11,-5.818607405595915e-10,3.2992666186466355e-10,-1.1155598176632208e-09,-0.005058755242309508,0.001821827648127725,0.015884177571952384,0.0013291689517285024,0.0014912769714541415,-0.0003341522172610605,0.008838247936416471,-0.008502253297628902
OLRC_SHX,-1.3401795862428881e-05,3.836098060465055e-05,4.147291927456372e-05,5.560372636198215e-05,6.152175065277308e-05,-1.8250628661845457e-05,2.124078876844099e-05,-0.00012806666561719645,4.498605813114352,-0.9039054259328749,5.164081026761502,-5.6262780156549725,-0.8014274880525193,-0.07915897220084006,0.4746863738014361,-0.000688149708502243,-0.0014933766043667392,0.020016807680206958,-0.0206313033498282,-0.0005783249365638916,0.00013400230237342793,0.03675542549983281,-0.02791886690017496,6.214632538428336e-09,-1.5118740651473816e-08,2.1507507765800888e-08,4.975395978990836e-10,-0.0013681176590427577,0.0022743945757597236,0.00384381525381596,-0.004592046455483955,0.0026419298029499486,0.0003575275304397621,-0.014540271185504577,0.009196695644310379,-0.0007765920715921774,0.001698245224019228,-0.005437858380951205,0.006574806985617705,3.8489947093970623e-10,-3.4945465464376603e-11,2.3655174997154816e-10,-6.312262369960845e-10,0.0017594801769252304,0.0008751036122791056,-0.011947512148082404,-0.001121055887110783,-0.0006299912528831441,0.00301934542761759,-0.0010266955264661224,-0.0012895631691502486
OLRC_NHX_L_seas,0.00044224127784342905,0.0004185165069421068,0.00035584679786927975,-0.00030561987371442733,-0.0002239774619885489,1.8928997797472707e-05,-0.00027838060533761163,0.0015416295637585157,0.29694037786443434,20.419082899952045,-22.434715448324607,80.29502636079913,9.037711126556255,-0.7851864499873586,-23.92217153461194,0.005828406064134039,0.042116011404741006,-0.04441442474741919,0.5292751720728145,-0.0287172491253443,0.032715223571411475,-0.02791886690017496,0.5583796080164686,-3.224499172243159e-08,-1.940780648264195e-08,6.898221806788895e-08,2.7801970341031777e-08,0.004596935758628068,-0.020505329809187133,-0.0018910117360459277,-0.10386328724248457,0.030746195780598423,0.019506021855480185,0.02737306480792462,-0.24814582195841406,0.05396228881203686,0.014427349356272282,0.026188098778042148,-0.16101938338906743,4.539816758256254e-10,1.6614101486570899e-09,-6.378508109521252e-10,-9.452488150937768e-09,-0.060411662068232425,0.013054117132582988,0.24537924714864745,0.007256011830211059,0.010196170342635336,0.00010612209339329518,0.1123388099902357,-0.035694531237092715
Precip_NHX_L,1.7072007056912712e-11,-6.907592649367319e-11,2.345949202989679e-11,-2.665812430427333e-11,2.1558534811247217e-10,-2.3485615915398908e-11,5.079495259115049e-11,-6.70454946180275e-11,1.1865758513098606e-05,1.196096895781454e-07,1.0840275956907813e-05,-2.3119612561370297e-06,4.218152115319422e-08,-4.799213697818007e-07,-1.0785751887996912e-07,-5.979533300992284e-09,1.4202150110895952e-09,1.724824483014813e-08,-2.174348028374892e-08,-9.222760558093185e-09,3.3789074270656494e-09,6.214632538428336e-09,-3.224499172243159e-08,3.14559356036846e-12,-4.854242532674304e-15,3.7350857136844083e-14,3.6675204341577876e-14,3.603681125240379e-09,-9.330064970504408e-10,3.9668990072155065e-09,-1.7398840208662058e-08,2.9015138817518782e-08,-1.8318185692572925e-09,-1.3317053385647341e-08,7.009828677379563e-09,1.235690733245702e-08,-2.0155818890548516e-09,-5.305680808971164e-09,-6.893822143951447e-09,5.164238971011243e-16,4.596389973005013e-17,1.0426918975176518e-15,-8.551703217229985e-17,-5.251981314523431e-09,3.3573433998935433e-09,-1.0345070556717586e-08,1.9103673167224825e-09,-1.5405512217647819e-09,-2.859530894283864e-09,2.6260003733408886e-09,-6.535789016259756e-09
Precip_T_L,-5.211715927568714e-11,-2.604256028369191e-11,-2.1677629663943184e-10,-4.0864567465116397e-10,2.65614118695197e-10,1.5779523471024017e-10,-5.6609001394163204e-11,-3.7099799261436745e-10,6.707090836932156e-06,-4.7631962950114185e-07,-1.117807935035017e-05,-8.869649172729664e-06,4.6845870936292914e-07,-1.1188183006274391e-07,-2.140455256291789e-06,-9.726218590396561e-09,-2.622221905829332e-08,-2.6259549453489443e-08,-4.9785502676149735e-08,-7.880728968654662e-09,-2.0326799610081472e-08,-1.5118740651473816e-08,-1.940780648264195e-08,-4.854242532674304e-15,3.2561327528784045e-12,-1.228704728052836e-13,2.1427067673433002e-14,-1.4951899568978144e-08,1.2902096629562227e-08,-3.4440221878645244e-09,2.151430376563871e-08,9.98901064974622e-09,1.5253940255960707e-08,2.601086890330068e-08,5.1167514663612194e-08,-6.0046321994050545e-09,-5.5823288229665305e-09,3.974591955520799e-09,2.7389285472240058e-08,-4.0832593393295244e-16,2.2315343299663182e-15,-6.75674950311394e-16,4.534088439237793e-16,7.742290886287076e-10,-1.0580477899862972e-08,-2.1317441280281108e-08,1.1803924055251823e-09,2.8516578215295594e-09,-2.7077713414204075e-09,-3.6961516243039366e-09,5.480997370272117e-09
Precip_T_L_seas,-1.1317735566925637e-10,1.5309682180906046e-10,3.038128159862717e-10,-9.755395025363684e-10,1.675273272650528e-10,-1.2323932612562112e-10,-1.6739364153753477e-10,-4.4833045608462626e-10,9.388475661318995e-06,-1.6588407270348073e-05,1.7844843249675667e-05,-1.6603869498569716e-05,2.1450718322862932e-06,-4.683647987847165e-07,-2.3059599837582404e-06,1.8628893314672806e-08,-6.6585451717866536e-09,4.349401548350653e-08,1.042779606389472e-07,8.342850110412532e-09,5.3749836644831516e-09,2.1507507765800888e-08,6.898221806788895e-08,3.7350857136844083e-14,-1.228704728052836e-13,3.641948635678817e-12,2.2459853780479647e-14,-3.0600513956175347e-09,1.1578711194146547e-08,3.737160498551014e-08,-2.9392841014159634e-08,2.2654224742071894e-08,6.358201773051008e-09,-4.846912135096593e-08,-1.5178139700179652e-07,7.4505617168236965e-09,3.974474513355345e-09,-1.9451011049335712e-08,-1.1184654376002587e-07,1.3810130744444537e-15,7.63480480272439e-16,5.360610866238307e-16,1.3309270693809447e-16,-4.159495086738549e-09,1.7156751692561146e-08,3.955545163598225e-08,7.836204689243847e-09,-1.3699105659125957e-09,6.073687662876295e-10,2.524323810643553e-08,-8.926705861306168e-09
Precip_NHX_L_seas,-6.90446344977967e-11,-5.281410333829519e-12,5.8443677735104105e-12,-4.748407765890937e-10,1.1296581837847882e-10,2.026228745694014e-11,-7.949797158595691e-12,-1.0356028355911521e-10,9.018796120875037e-06,-4.082088336325578e-07,-2.3163059088739788e-06,1.3364683494649202e-06,1.0144247297326179e-06,1.4858898308757706e-07,-4.220047270420675e-06,3.2517010079556546e-09,-3.465938909147276e-09,-2.871920488679687e-10,1.86297165480616e-08,-1.0013049910584837e-08,4.551798187629283e-09,4.975395978990836e-10,2.7801970341031777e-08,3.6675204341577876e-14,2.1427067673433002e-14,2.2459853780479647e-14,3.2904951107535493e-12,-4.300061149735475e-09,5.422298124024891e-10,-3.374693559052485e-09,-1.177057627610094e-08,1.8205141227654675e-08,1.3327766927638925e-08,-4.44125025126048e-09,-1.5436177835476367e-08,1.8366376813568205e-08,-1.1936218011515572e-09,-3.7873843221357845e-09,-3.423906961297041e-08,1.2648806399662092e-15,1.1158420697026156e-15,1.506154490264507e-15,-6.060975310317025e-16,-7.408544236601433e-09,2.185611145587543e-09,1.8621324899276675e-08,5.878345168426002e-09,3.882806373811974e-09,-1.1774176878453917e-09,2.667102563353532e-08,-9.111684290745493e-09
RH@500_NHX,-8.28244160965409e-05,-0.00018904050212229903,1.1142791706047957e-05,-0.0001528065793098318,-9.6296142397627e-05,1.1828667987888714e-06,4.212224488343724e-05,7.592859775066779e-05,-1.476671407945395,-2.789478319516642,4.404020611456119,2.9430162571031406,0.2887410167958621,-0.05820086073893069,0.06825085047545715,-0.013500485390557615,-0.002511457278787705,0.003518733033065914,0.007081231437006269,-0.010433160791837075,-0.0008017333445352892,-0.0013681176590427577,0.004596935758628068,3.603681125240379e-09,-1.4951899568978144e-08,-3.0600513956175347e-09,-4.300061149735475e-09,0.0466175778793745,0.0007089684059439047,-0.0023477980665503263,-0.01633145703183766,0.006613153939178276,-0.007684185008126753,-0.004569892010434707,-0.03022994847945314,8.406876378955524e-06,-0.006385308866820692,-0.00047547240244923,-0.017885883224052868,2.1941768537771115e-10,-2.117951935656865e-10,-3.460180451272899e-10,6.174076011587624e-10,-0.006001525706782742,0.0026957362968026166,0.007705883514301142,-0.0043190274235964604,-0.0017471796761441307,-0.001676049001527123,-0.002995163449713096,0.007082085049531233
RH@500_T,-4.859170387722572e-05,3.7959558204790205e-05,-2.2266697514504302e-05,-9.094376155385275e-05,2.053859798534196e-05,2.2785769056098843e-05,2.239931542968789e-05,-0.00019786623779729517,3.033500026372088,-6.469451783338047,2.604527493889868,-11.305420724435724,0.06765643264629463,0.0009701705070118113,0.026263651531894187,0.0024761779138390257,-0.017475869726155772,0.004904603071534973,-0.024136216044146192,0.0027332155069556526,-0.011813360177832025,0.0022743945757597236,-0.020505329809187133,-9.330064970504408e-10,1.2902096629562227e-08,1.1578711194146547e-08,5.422298124024891e-10,0.0007089684059439047,0.04208368975645638,-0.004227712524296816,0.013785807181682926,-0.00343454335770797,0.00584304834147535,-0.002481410846571526,0.010273515520145039,-0.0061660436936568615,-0.0003766432221687103,-0.0014587393926087842,0.010150692402233754,1.4556612082361193e-10,1.0505767034419406e-09,-5.891250686225644e-10,-8.930961137185434e-10,0.0046507508204222045,0.001352653849088446,-0.013648566681634656,-0.0002608957232329919,-0.0017325668224607313,0.001231434607848434,-0.005705846819741964,0.005450323537879926
RH@500_SHX,-2.8075101352701515e-05,-3.271468179336134e-05,9.671048863682919e-06,-9.186099572280894e-05,9.143911143359945e-05,2.5162523053028177e-06,-0.00014594714620622053,-0.0001127690987866612,2.022953916873898,0.2740954774219354,-1.426167372831933,-16.921049030971282,0.12651312979176763,-0.05084960907702326,0.06331744703885524,-0.010507142066940298,0.0013422719170171939,0.004518418328377841,-0.013786450170681969,-0.00823566095910425,0.001418221814702353,0.00384381525381596,-0.0018910117360459277,3.9668990072155065e-09,-3.4440221878645244e-09,3.737160498551014e-08,-3.374693559052485e-09,-0.0023477980665503263,-0.004227712524296816,0.04839522537630461,0.008718305236324385,0.01037222118966691,-0.0033147152823069788,-0.020763765560620866,0.010071488620539231,0.002394691004870203,-0.0008278957426822055,-0.007522166372386886,-0.006529960060273721,-2.869929931930664e-10,-4.928358414605688e-10,9.12124428715888e-10,1.3758087025911088e-09,-0.005294061532980402,0.00011684686064393268,0.0022458861823287097,-0.0023899342856123352,0.00026386655343894807,-0.003010905575252284,0.0013730534576255529,0.005081313851210215
RH@500_NHX_L_seas,-0.00015014048693758676,0.00015774789383359613,-0.00014413922407531264,-0.00032755805803543663,8.272617552547476e-05,1.7434780786002695e-05,-0.00017688490831092673,-0.00022426523686635105,-9.923859653457106,-4.9572787869966115,-7.116801341176003,-58.17921457914472,-0.7679419572050131,0.0886299837346619,3.1462487267985595,-0.016385955569731412,-0.01705110577736537,-0.012269507463337692,-0.19113612728500987,0.00540122668959036,-0.01738327750093361,-0.004592046455483955,-0.10386328724248457,-1.7398840208662058e-08,2.151430376563871e-08,-2.9392841014159634e-08,-1.177057627610094e-08,-0.01633145703183766,0.013785807181682926,0.008718305236324385,0.18960306145824954,0.00857207848457256,-0.001346791010685561,-0.008521093240617035,0.16632561492760495,-0.015230191873009087,0.00356994128407353,-0.005928245839788092,0.03025618173043146,-9.477012875184665e-10,2.426006849447914e-10,-1.505722518365789e-10,5.2485885991621876e-09,0.009484709113294548,-0.0069878298837658835,-0.04710505485101307,-0.0015420424138474992,-0.0032369701084180033,-0.002417417867774144,-0.03494627437205393,0.016350769648458968
RSR_NHX,0.00013351974680552301,3.0730574428049615e-06,4.7250835896633707e-05,-0.0002974372190049927,0.0004195511544524948,2.3693173922385545e-05,-9.538142068806336e-05,0.00027874059704593535,14.974312339981216,7.069776044968176,4.970512807444748,-15.78755653078398,2.2442069840998835,-0.8692282032702735,-6.288111586809338,-0.03681080962783886,0.0032679910648978215,0.01353082148940257,-0.005273430949453653,-0.03376015345234238,0.005244203651742607,0.0026419298029499486,0.030746195780598423,2.9015138817518782e-08,9.98901064974622e-09,2.2654224742071894e-08,1.8205141227654675e-08,0.006613153939178276,-0.00343454335770797,0.01037222118966691,0.00857207848457256,0.09990236735711444,0.003436934728359844,-0.01741767881728824,0.059155343627086604,0.03155067110411588,0.00032508448149612445,-0.003777947860110503,-0.03590470752040304,1.2718976029711955e-10,1.0959077311835073e-10,5.29281807770792e-10,-2.0010446830994517e-09,-0.028983660492090293,0.001692384603246083,0.020232262314153357,-0.003270124023306205,-0.0013517706066926032,-0.001198515689979313,0.010809764181758458,-0.012365862166625137
